Date,AAI US Equity,AAL US Equity,ALGT US Equity,ALK US Equity,ANS US Equity,AWAQC US Equity,DAL US Equity,FRNTQ US Equity,FRNTQ US Equity,GLUX US Equity,HA US Equity,JBLU US Equity,LCC US Equity,LUV US Equity,MEH US Equity,MESA US Equity,NWA US Equity,SAVE US Equity,SKYW US Equity,UAL US Equity,RHWI US Equity,XJT US Equity,VA US Equity
2001-06-22,9.1,#N/A,#N/A,6.61,5.85,#N/A,#N/A,11.3,11.3,1.2,3.24,#N/A,#N/A,17.49,15.24,#N/A,#N/A,#N/A,26.04,#N/A,15839.99683,#N/A,#N/A
2001-06-25,8.76,#N/A,#N/A,6.4575,5.7,#N/A,#N/A,11.05,11.05,1.2,3.25,#N/A,#N/A,17.13,15.29,#N/A,#N/A,#N/A,25.98,#N/A,14399.99712,#N/A,#N/A
2001-06-26,8.24,#N/A,#N/A,6.565,5.75,#N/A,#N/A,11.33,11.33,1.2,3.29,#N/A,#N/A,17.01,15.85,#N/A,#N/A,#N/A,25.65,#N/A,11519.9977,#N/A,#N/A
2001-06-27,9.25,#N/A,#N/A,6.865,6.03,#N/A,#N/A,12.41,12.41,1.19,3.2,#N/A,#N/A,17.32,16.23,#N/A,#N/A,#N/A,26.56,#N/A,12479.9975,#N/A,#N/A
2001-06-28,10,#N/A,#N/A,6.955,6.33,#N/A,#N/A,12.61,12.61,1.25,3.2,#N/A,#N/A,17.95,16.71,#N/A,#N/A,#N/A,28.19,#N/A,15359.99693,#N/A,#N/A
2001-06-29,10.25,#N/A,#N/A,7.225,6.7,#N/A,#N/A,12.25,12.25,#N/A,3.25,#N/A,#N/A,18.49,17.35,#N/A,#N/A,#N/A,28,#N/A,11519.9977,#N/A,#N/A
2001-07-02,9.6,#N/A,#N/A,7.2,6.56,#N/A,#N/A,12.85,12.85,#N/A,3.2,#N/A,#N/A,18.63,17.2,#N/A,#N/A,#N/A,28.21,#N/A,14399.99712,#N/A,#N/A
2001-07-03,9.95,#N/A,#N/A,7.17,6.65,#N/A,#N/A,13.2,13.2,#N/A,3.2,#N/A,#N/A,18.88,17.26,#N/A,#N/A,#N/A,27.52,#N/A,16319.99674,#N/A,#N/A
2001-07-05,9.97,#N/A,#N/A,7.1625,6.78,#N/A,#N/A,13.17,13.17,#N/A,3.25,#N/A,#N/A,18.79,17,#N/A,#N/A,#N/A,28,#N/A,15359.99693,#N/A,#N/A
2001-07-06,10.04,#N/A,#N/A,7.05,6.6,#N/A,#N/A,13.07,13.07,1.19,3.24,#N/A,#N/A,18.32,16.8,#N/A,#N/A,#N/A,26.45,#N/A,14399.99712,#N/A,#N/A
2001-07-09,10.54,#N/A,#N/A,7.15,6.31,#N/A,#N/A,13.02,13.02,1.24,3.27,#N/A,#N/A,18.7,16.93,#N/A,#N/A,#N/A,27,#N/A,17279.99654,#N/A,#N/A
2001-07-10,10.33,#N/A,#N/A,7.325,6.2,#N/A,#N/A,12.74,12.74,1.24,3.25,#N/A,#N/A,18.5,17.14,#N/A,#N/A,#N/A,27.93,#N/A,17279.99654,#N/A,#N/A
2001-07-11,10.22,#N/A,#N/A,7.35,6.1,#N/A,#N/A,12.7,12.7,1.2,3.3,#N/A,#N/A,19.05,17.38,#N/A,#N/A,#N/A,29.05,#N/A,13439.99731,#N/A,#N/A
2001-07-12,10.25,#N/A,#N/A,7.495,6.1,#N/A,#N/A,13.03,13.03,1.24,3.4,#N/A,#N/A,19.81,17.65,#N/A,#N/A,#N/A,29.41,#N/A,14399.99712,#N/A,#N/A
2001-07-13,10,#N/A,#N/A,7.6825,6.05,#N/A,#N/A,13.65,13.65,1.24,3.4,#N/A,#N/A,19.51,17.62,#N/A,#N/A,#N/A,30.12,#N/A,14399.99712,#N/A,#N/A
2001-07-16,9.55,#N/A,#N/A,7.8275,6.1,#N/A,#N/A,14.8,14.8,#N/A,3.44,#N/A,#N/A,19.6,17.68,#N/A,#N/A,#N/A,30.52,#N/A,14399.99712,#N/A,#N/A
2001-07-17,9.48,#N/A,#N/A,7.83,6.25,#N/A,#N/A,15.15,15.15,1.2,3.45,#N/A,#N/A,19.78,17.7,#N/A,#N/A,#N/A,30.89,#N/A,17279.99654,#N/A,#N/A
2001-07-18,9.24,#N/A,#N/A,7.6525,6.4,#N/A,#N/A,14.22,14.22,1.16,3.4,#N/A,#N/A,19.5,17.43,#N/A,#N/A,#N/A,31.99,#N/A,14879.99702,#N/A,#N/A
2001-07-19,9,#N/A,#N/A,7.7,6.6,#N/A,#N/A,15.1,15.1,#N/A,3.4,#N/A,#N/A,19.75,17.94,#N/A,#N/A,#N/A,32.92,#N/A,14879.99702,#N/A,#N/A
2001-07-20,9,#N/A,#N/A,7.8875,7.04,#N/A,#N/A,15.08,15.08,1.03,3.45,#N/A,#N/A,19.41,18.56,#N/A,#N/A,#N/A,31.78,#N/A,16319.99674,#N/A,#N/A
2001-07-23,9,#N/A,#N/A,7.7875,7.59,#N/A,#N/A,15.26,15.26,0.98,3.48,#N/A,#N/A,19.21,19.52,#N/A,#N/A,#N/A,31.91,#N/A,14399.99712,#N/A,#N/A
2001-07-24,8.8,#N/A,#N/A,7.695,7.3,#N/A,#N/A,15.14,15.14,1,3.47,#N/A,#N/A,18.94,19.52,#N/A,#N/A,#N/A,30.76,#N/A,14879.99702,#N/A,#N/A
2001-07-25,8.86,#N/A,#N/A,7.7,7.52,#N/A,#N/A,15.15,15.15,0.95,3.4,#N/A,#N/A,19.36,19.7,#N/A,#N/A,#N/A,31.19,#N/A,13439.99731,#N/A,#N/A
2001-07-26,9.12,#N/A,#N/A,7.7175,7.54,#N/A,#N/A,15.08,15.08,0.95,3.43,#N/A,#N/A,19.7,20.13,#N/A,#N/A,#N/A,30.99,#N/A,12479.9975,#N/A,#N/A
2001-07-27,8.85,#N/A,#N/A,7.66,7.29,#N/A,#N/A,15.4,15.4,#N/A,3.35,#N/A,#N/A,19.45,19.93,#N/A,#N/A,#N/A,32.4,#N/A,12479.9975,#N/A,#N/A
2001-07-30,8.61,#N/A,#N/A,7.645,7.1,#N/A,#N/A,15.4,15.4,0.85,3.4,#N/A,#N/A,19.26,20.2,#N/A,#N/A,#N/A,32.7,#N/A,10079.99798,#N/A,#N/A
2001-07-31,8.6,#N/A,#N/A,7.91,7.4,#N/A,#N/A,15.1,15.1,0.86,3.26,#N/A,#N/A,20.01,20.2,#N/A,#N/A,#N/A,33.54,#N/A,11039.99779,#N/A,#N/A
2001-08-01,8.76,#N/A,#N/A,8.0375,7.3,#N/A,#N/A,15.78,15.78,0.9,3.42,#N/A,#N/A,19.88,19.58,#N/A,#N/A,#N/A,33.94,#N/A,11519.9977,#N/A,#N/A
2001-08-02,8.55,#N/A,#N/A,8.015,7.43,#N/A,#N/A,15.28,15.28,#N/A,3.31,#N/A,#N/A,19.61,19.79,#N/A,#N/A,#N/A,32.99,#N/A,11519.9977,#N/A,#N/A
2001-08-03,8.48,#N/A,#N/A,7.955,7.84,#N/A,#N/A,15.26,15.26,#N/A,3.3,#N/A,#N/A,19.49,20.73,#N/A,#N/A,#N/A,32.43,#N/A,17279.99654,#N/A,#N/A
2001-08-06,8.36,#N/A,#N/A,8,7.25,#N/A,#N/A,15.14,15.14,0.96,3.3,#N/A,#N/A,19.45,20.75,#N/A,#N/A,#N/A,32.2,#N/A,13439.99731,#N/A,#N/A
2001-08-07,8.5,#N/A,#N/A,7.96,7.25,#N/A,#N/A,15.2,15.2,1,3.43,#N/A,#N/A,19.4,20.5,#N/A,#N/A,#N/A,31.89,#N/A,14399.99712,#N/A,#N/A
2001-08-08,8.6,#N/A,#N/A,8.025,7.4,#N/A,#N/A,15.3,15.3,0.91,3.4,#N/A,#N/A,19.26,20.54,#N/A,#N/A,#N/A,30.74,#N/A,12479.9975,#N/A,#N/A
2001-08-09,8.5,#N/A,#N/A,8.0275,7.2,#N/A,#N/A,15.28,15.28,0.91,3.25,#N/A,#N/A,18.5,20.48,#N/A,#N/A,#N/A,30.43,#N/A,14399.99712,#N/A,#N/A
2001-08-10,8.52,#N/A,#N/A,8.12,7.27,#N/A,#N/A,14.33,14.33,0.85,3.25,#N/A,#N/A,18.6,20.42,#N/A,#N/A,#N/A,30.29,#N/A,11519.9977,#N/A,#N/A
2001-08-13,8.5,#N/A,#N/A,8.1,7.25,#N/A,#N/A,13.61,13.61,0.94,3.15,#N/A,#N/A,18.16,20.16,#N/A,#N/A,#N/A,29.87,#N/A,11999.9976,#N/A,#N/A
2001-08-14,8.4,#N/A,#N/A,8.1925,7.27,#N/A,#N/A,13.71,13.71,0.81,3.01,#N/A,#N/A,18.2,20.6,#N/A,#N/A,#N/A,29.9,#N/A,11999.9976,#N/A,#N/A
2001-08-15,8.37,#N/A,#N/A,8.25,7.26,#N/A,#N/A,13.88,13.88,0.9,2.92,#N/A,#N/A,17.63,20.55,#N/A,#N/A,#N/A,30.25,#N/A,12479.9975,#N/A,#N/A
2001-08-16,8.23,#N/A,#N/A,8.3875,7,#N/A,#N/A,13.88,13.88,#N/A,2.9,#N/A,#N/A,17.85,20.53,#N/A,#N/A,#N/A,30.4,#N/A,12479.9975,#N/A,#N/A
2001-08-17,7.8,#N/A,#N/A,8.25,6.9,#N/A,#N/A,13.99,13.99,#N/A,3,#N/A,#N/A,17.63,20.53,#N/A,#N/A,#N/A,30.66,#N/A,10559.99789,#N/A,#N/A
2001-08-20,7.69,#N/A,#N/A,8.055,7,#N/A,#N/A,13.55,13.55,#N/A,3.02,#N/A,#N/A,18.5,21.02,#N/A,#N/A,#N/A,31.03,#N/A,11519.9977,#N/A,#N/A
2001-08-21,7.7,#N/A,#N/A,7.995,7.15,#N/A,#N/A,13.79,13.79,0.86,2.85,#N/A,#N/A,18,20.9,#N/A,#N/A,#N/A,31,#N/A,11519.9977,#N/A,#N/A
2001-08-22,7.18,#N/A,#N/A,8.105,7.1,#N/A,#N/A,13.7,13.7,#N/A,3,#N/A,#N/A,17.9,20.85,#N/A,#N/A,#N/A,31.65,#N/A,10559.99789,#N/A,#N/A
2001-08-23,5.96,#N/A,#N/A,8.1,6.9,#N/A,#N/A,13.3,13.3,0.86,2.91,#N/A,#N/A,17.94,20.4,#N/A,#N/A,#N/A,31.53,#N/A,7199.99856,#N/A,#N/A
2001-08-24,5.99,#N/A,#N/A,8.2525,6.89,#N/A,#N/A,12.77,12.77,#N/A,3.04,#N/A,#N/A,18.6,20.47,#N/A,#N/A,#N/A,31.6,#N/A,8639.998272,#N/A,#N/A
2001-08-27,6.01,#N/A,#N/A,8.125,6.45,#N/A,#N/A,12.71,12.71,0.8,3.01,#N/A,#N/A,18.27,20.35,#N/A,#N/A,#N/A,31.45,#N/A,8639.998272,#N/A,#N/A
2001-08-28,6.2,#N/A,#N/A,8.0925,6.45,#N/A,#N/A,12.68,12.68,0.75,3,#N/A,#N/A,18.2,20.15,#N/A,#N/A,#N/A,31.86,#N/A,7679.998464,#N/A,#N/A
2001-08-29,6.7,#N/A,#N/A,8.0175,6.59,#N/A,#N/A,12.5,12.5,0.75,2.95,#N/A,#N/A,17.84,19.57,#N/A,#N/A,#N/A,31.98,#N/A,8159.998368,#N/A,#N/A
2001-08-30,6.6,#N/A,#N/A,8.0475,6.52,#N/A,#N/A,12.31,12.31,#N/A,2.95,#N/A,#N/A,17.77,19.03,#N/A,#N/A,#N/A,31.85,#N/A,9599.99808,#N/A,#N/A
2001-08-31,6.53,#N/A,#N/A,8.16,6.45,#N/A,#N/A,12.48,12.48,0.48,3,#N/A,#N/A,17.89,18.43,#N/A,#N/A,#N/A,31.84,#N/A,#N/A,#N/A,#N/A
2001-09-04,6.53,#N/A,#N/A,8.135,6.5,#N/A,#N/A,12.39,12.39,0.5,2.9,#N/A,#N/A,18.25,18.47,#N/A,#N/A,#N/A,32.59,#N/A,8639.998272,#N/A,#N/A
2001-09-05,6.2,#N/A,#N/A,8.0825,6.42,#N/A,#N/A,12.04,12.04,0.51,2.88,#N/A,#N/A,17.78,18.2,#N/A,#N/A,#N/A,32.73,#N/A,8639.998272,#N/A,#N/A
2001-09-06,6.08,#N/A,#N/A,7.895,6.39,#N/A,#N/A,12,12,0.6,2.89,#N/A,#N/A,17.75,18.15,#N/A,#N/A,#N/A,32.88,#N/A,8039.998392,#N/A,#N/A
2001-09-07,5.97,#N/A,#N/A,7.65,6.15,#N/A,#N/A,12.07,12.07,0.58,2.85,#N/A,#N/A,16.94,16.98,#N/A,#N/A,#N/A,31.75,#N/A,8639.998272,#N/A,#N/A
2001-09-10,6,#N/A,#N/A,7.5875,6.02,#N/A,#N/A,12.15,12.15,0.63,2.84,#N/A,#N/A,17.12,15.8,#N/A,#N/A,#N/A,31.65,#N/A,8639.998272,#N/A,#N/A
2001-09-17,3.62,#N/A,#N/A,5.42,5.35,#N/A,#N/A,8.25,8.25,0.62,2.25,#N/A,#N/A,13,10.15,#N/A,#N/A,#N/A,19.15,#N/A,7679.998464,#N/A,#N/A
2001-09-18,3.49,#N/A,#N/A,5.3,5.5,#N/A,#N/A,8.76,8.76,0.54,2.33,#N/A,#N/A,12.99,10.38,#N/A,#N/A,#N/A,18.17,#N/A,7679.998464,#N/A,#N/A
2001-09-19,3.4,#N/A,#N/A,5.165,5.8,#N/A,#N/A,8.59,8.59,0.5,2.3,#N/A,#N/A,12.83,9.98,#N/A,#N/A,#N/A,16.45,#N/A,7679.998464,#N/A,#N/A
2001-09-20,3.03,#N/A,#N/A,4.775,5.5,#N/A,#N/A,7.95,7.95,0.4,2.37,#N/A,#N/A,12.83,8.9,#N/A,#N/A,#N/A,12.33,#N/A,7679.998464,#N/A,#N/A
2001-09-21,3.1,#N/A,#N/A,4.52,5.55,#N/A,#N/A,6.77,6.77,0.64,2.18,#N/A,#N/A,13.6,8.82,#N/A,#N/A,#N/A,11.25,#N/A,7679.998464,#N/A,#N/A
2001-09-24,3.1,#N/A,#N/A,4.7125,5.6,#N/A,#N/A,7.1399,7.1399,0.64,2.15,#N/A,#N/A,13.75,9.55,#N/A,#N/A,#N/A,14.65,#N/A,7679.998464,#N/A,#N/A
2001-09-25,3.24,#N/A,#N/A,4.535,5.75,#N/A,#N/A,6.99,6.99,0.67,2.1,#N/A,#N/A,14.06,9.52,#N/A,#N/A,#N/A,15.4,#N/A,7199.99856,#N/A,#N/A
2001-09-26,3.61,#N/A,#N/A,4.45,5.75,#N/A,#N/A,6.99,6.99,#N/A,2.05,#N/A,#N/A,14.1,9.83,#N/A,#N/A,#N/A,15.44,#N/A,5759.998848,#N/A,#N/A
2001-09-27,3.75,#N/A,#N/A,4.425,5.75,#N/A,#N/A,7,7,0.67,2.1,#N/A,#N/A,13.99,8.99,#N/A,#N/A,#N/A,15.45,#N/A,5759.998848,#N/A,#N/A
2001-09-28,4.24,#N/A,#N/A,4.9925,5.81,#N/A,#N/A,8.28,8.28,0.52,2.2,#N/A,#N/A,14.84,10.6,#N/A,#N/A,#N/A,16.72,#N/A,#N/A,#N/A,#N/A
2001-10-01,4,#N/A,#N/A,4.95,5.73,#N/A,#N/A,8,8,0.7,2.1,#N/A,#N/A,14.64,10.16,#N/A,#N/A,#N/A,17.17,#N/A,6719.998656,#N/A,#N/A
2001-10-02,4.22,#N/A,#N/A,5.29,5.73,#N/A,#N/A,8,8,0.7,2.07,#N/A,#N/A,15.32,10.85,#N/A,#N/A,#N/A,18.56,#N/A,7679.998464,#N/A,#N/A
2001-10-03,4.5,#N/A,#N/A,5.75,6.07,#N/A,#N/A,8.51,8.51,#N/A,2.15,#N/A,#N/A,15.79,12.75,#N/A,#N/A,#N/A,19,#N/A,5279.998944,#N/A,#N/A
2001-10-04,4.49,#N/A,#N/A,5.6175,6.05,#N/A,#N/A,8.9,8.9,#N/A,2.29,#N/A,#N/A,15.8,12.52,#N/A,#N/A,#N/A,19.26,#N/A,7679.998464,#N/A,#N/A
2001-10-05,4.14,#N/A,#N/A,5.4375,5.95,#N/A,#N/A,9.29,9.29,0.52,2.4,#N/A,#N/A,15.48,12.05,#N/A,#N/A,#N/A,19,#N/A,8159.998368,#N/A,#N/A
2001-10-08,3.98,#N/A,#N/A,5.2925,6.25,#N/A,#N/A,9.11,9.11,0.52,2.4,#N/A,#N/A,15.01,11.9,#N/A,#N/A,#N/A,18.75,#N/A,8159.998368,#N/A,#N/A
2001-10-09,3.78,#N/A,#N/A,5.225,6.4,#N/A,#N/A,9.1,9.1,0.52,2.44,#N/A,#N/A,15.12,10.3,#N/A,#N/A,#N/A,19.03,#N/A,6239.998752,#N/A,#N/A
2001-10-10,4,#N/A,#N/A,5.4775,6.5,#N/A,#N/A,10.3,10.3,#N/A,2.44,#N/A,#N/A,15.98,11.38,#N/A,#N/A,#N/A,21.19,#N/A,7199.99856,#N/A,#N/A
2001-10-11,4.39,#N/A,#N/A,5.735,6.51,#N/A,#N/A,10.8,10.8,0.6,2.4,#N/A,#N/A,16.1,11.32,#N/A,#N/A,#N/A,22.18,#N/A,7199.99856,#N/A,#N/A
2001-10-12,4.12,#N/A,#N/A,5.25,6.43,#N/A,#N/A,10.34,10.34,0.63,2.43,#N/A,#N/A,15.43,10.95,#N/A,#N/A,#N/A,19.55,#N/A,7199.99856,#N/A,#N/A
2001-10-15,4.08,#N/A,#N/A,5.3625,6.4,#N/A,#N/A,10.27,10.27,#N/A,2.33,#N/A,#N/A,15.33,11,#N/A,#N/A,#N/A,19.55,#N/A,7199.99856,#N/A,#N/A
2001-10-16,4.13,#N/A,#N/A,5.4025,6.4,#N/A,#N/A,10.75,10.75,#N/A,2.3,#N/A,#N/A,15.44,10.9,#N/A,#N/A,#N/A,20.01,#N/A,#N/A,#N/A,#N/A
2001-10-17,4.03,#N/A,#N/A,5.02,6.4,#N/A,#N/A,10.4099,10.4099,#N/A,2.25,#N/A,#N/A,15.18,10.4,#N/A,#N/A,#N/A,18.7,#N/A,8639.998272,#N/A,#N/A
2001-10-18,3.88,#N/A,#N/A,4.9275,5.99,#N/A,#N/A,9.94,9.94,0.5,2.25,#N/A,#N/A,15.1,10.21,#N/A,#N/A,#N/A,17.4,#N/A,7679.998464,#N/A,#N/A
2001-10-19,3.88,#N/A,#N/A,5.1175,5.99,#N/A,#N/A,9.75,9.75,0.45,2.27,#N/A,#N/A,15.03,10.15,#N/A,#N/A,#N/A,17.81,#N/A,7679.998464,#N/A,#N/A
2001-10-22,3.98,#N/A,#N/A,5.4675,5.99,#N/A,#N/A,10.5,10.5,0.3,2.22,#N/A,#N/A,15.75,10,#N/A,#N/A,#N/A,18.3,#N/A,7199.99856,#N/A,#N/A
2001-10-23,3.95,#N/A,#N/A,5.875,6.08,#N/A,#N/A,10.52,10.52,0.25,2.35,#N/A,#N/A,15.91,10.7,#N/A,#N/A,#N/A,18.79,#N/A,9599.99808,#N/A,#N/A
2001-10-24,3.89,#N/A,#N/A,5.775,6.35,#N/A,#N/A,10.86,10.86,0.35,2.5,#N/A,#N/A,16.02,10.48,#N/A,#N/A,#N/A,18.91,#N/A,7679.998464,#N/A,#N/A
2001-10-25,3.95,#N/A,#N/A,5.7875,6.26,#N/A,#N/A,11.05,11.05,0.44,2.31,#N/A,#N/A,16.45,10.75,#N/A,#N/A,#N/A,19.59,#N/A,8639.998272,#N/A,#N/A
2001-10-26,3.89,#N/A,#N/A,5.975,6.4,#N/A,#N/A,11.25,11.25,#N/A,2.31,#N/A,#N/A,15.99,11.4,#N/A,#N/A,#N/A,20.25,#N/A,9599.99808,#N/A,#N/A
2001-10-29,3.7,#N/A,#N/A,6,6.3,#N/A,#N/A,10.92,10.92,0.43,2.36,#N/A,#N/A,16,11.25,#N/A,#N/A,#N/A,18.7,#N/A,7199.99856,#N/A,#N/A
2001-10-30,3.51,#N/A,#N/A,6.04,6.25,#N/A,#N/A,10.75,10.75,0.34,2.4,#N/A,#N/A,15.77,11.08,#N/A,#N/A,#N/A,18.1,#N/A,7679.998464,#N/A,#N/A
2001-10-31,3.78,#N/A,#N/A,6.1,6.25,#N/A,#N/A,10.94,10.94,0.4,2.4,#N/A,#N/A,15.9,11.1,#N/A,#N/A,#N/A,18.3,#N/A,9599.99808,#N/A,#N/A
2001-11-01,3.9,#N/A,#N/A,6.1725,6.35,#N/A,#N/A,10.7,10.7,0.5,2.18,#N/A,#N/A,16.33,11.2,#N/A,#N/A,#N/A,19.1,#N/A,7199.99856,#N/A,#N/A
2001-11-02,3.9,#N/A,#N/A,6.1875,6.3,#N/A,#N/A,11.53,11.53,0.4,2.3,#N/A,#N/A,16.31,11,#N/A,#N/A,#N/A,19.34,#N/A,7679.998464,#N/A,#N/A
2001-11-05,4.05,#N/A,#N/A,6.2875,6.23,#N/A,#N/A,11.86,11.86,0.74,2.32,#N/A,#N/A,17.03,10.96,#N/A,#N/A,#N/A,19.85,#N/A,7199.99856,#N/A,#N/A
2001-11-06,5.05,#N/A,#N/A,6.3375,6.4,#N/A,#N/A,12.27,12.27,0.6,2.3,#N/A,#N/A,17.22,10.85,#N/A,#N/A,#N/A,19.6,#N/A,7079.998584,#N/A,#N/A
2001-11-07,4.85,#N/A,#N/A,6.6125,6.35,#N/A,#N/A,12.35,12.35,#N/A,2.29,#N/A,#N/A,17.7,10.4,#N/A,#N/A,#N/A,20,#N/A,7499.9985,#N/A,#N/A
2001-11-08,5.04,#N/A,#N/A,6.6775,6.4,#N/A,#N/A,12.03,12.03,0.7,2.2,#N/A,#N/A,17.62,10.65,#N/A,#N/A,#N/A,19.71,#N/A,5759.998848,#N/A,#N/A
2001-11-09,5.22,#N/A,#N/A,6.3825,6.35,#N/A,#N/A,12.15,12.15,0.7,2.25,#N/A,#N/A,17.11,10.85,#N/A,#N/A,#N/A,19.49,#N/A,7199.99856,#N/A,#N/A
2001-11-12,5.05,#N/A,#N/A,6.3,6.35,#N/A,#N/A,11.58,11.58,0.52,2.24,#N/A,#N/A,16.73,10.78,#N/A,#N/A,#N/A,19.23,#N/A,7199.99856,#N/A,#N/A
2001-11-13,5.22,#N/A,#N/A,6.7,6.2,#N/A,#N/A,11.96,11.96,0.6,2.25,#N/A,#N/A,17.49,10.65,#N/A,#N/A,#N/A,19.99,#N/A,6719.998656,#N/A,#N/A
2001-11-14,5.44,#N/A,#N/A,6.9,6.25,#N/A,#N/A,12.41,12.41,0.55,2.25,#N/A,#N/A,17.98,10.54,#N/A,#N/A,#N/A,20.67,#N/A,#N/A,#N/A,#N/A
2001-11-15,5.51,#N/A,#N/A,6.7275,6.2,#N/A,#N/A,13.26,13.26,0.55,2.49,#N/A,#N/A,18.5,10.7,#N/A,#N/A,#N/A,21.07,#N/A,6839.998632,#N/A,#N/A
2001-11-16,5.72,#N/A,#N/A,6.6175,6.28,#N/A,#N/A,13.87,13.87,0.53,2.25,#N/A,#N/A,18.32,11.19,#N/A,#N/A,#N/A,22.21,#N/A,7019.998596,#N/A,#N/A
2001-11-19,6.03,#N/A,#N/A,7.075,6.3,#N/A,#N/A,14.65,14.65,0.5,2.35,#N/A,#N/A,18.74,11.75,#N/A,#N/A,#N/A,22.35,#N/A,7199.99856,#N/A,#N/A
2001-11-20,5.76,#N/A,#N/A,6.975,6.3,#N/A,#N/A,14.25,14.25,0.49,2.45,#N/A,#N/A,18.18,12.1,#N/A,#N/A,#N/A,21.08,#N/A,6899.99862,#N/A,#N/A
2001-11-21,5.93,#N/A,#N/A,7.0625,6.26,#N/A,#N/A,13.94,13.94,0.5,2.35,#N/A,#N/A,18.59,12.05,#N/A,#N/A,#N/A,20.79,#N/A,7199.99856,#N/A,#N/A
2001-11-23,6.11,#N/A,#N/A,7.4025,#N/A,#N/A,#N/A,14.19,14.19,0.55,2.49,#N/A,#N/A,18.65,12.35,#N/A,#N/A,#N/A,21,#N/A,6839.998632,#N/A,#N/A
2001-11-26,6.14,#N/A,#N/A,7.2725,6.2,#N/A,#N/A,14.16,14.16,0.46,2.49,#N/A,#N/A,18.67,12.6,#N/A,#N/A,#N/A,21.3,#N/A,7019.998596,#N/A,#N/A
2001-11-27,6.07,#N/A,#N/A,7.055,6.16,#N/A,#N/A,14.33,14.33,0.5,2.39,#N/A,#N/A,18.76,12.83,#N/A,#N/A,#N/A,21.65,#N/A,7019.998596,#N/A,#N/A
2001-11-28,5.88,#N/A,#N/A,6.895,6.15,#N/A,#N/A,14.12,14.12,0.45,2.37,#N/A,#N/A,18.49,12.19,#N/A,#N/A,#N/A,21.45,#N/A,7559.998488,#N/A,#N/A
2001-11-29,6.23,#N/A,#N/A,7.275,6.12,#N/A,#N/A,14.42,14.42,0.4,2.5,#N/A,#N/A,18.59,12.25,#N/A,#N/A,#N/A,22.25,#N/A,6839.998632,#N/A,#N/A
2001-11-30,6.24,#N/A,#N/A,7.1625,6.2,#N/A,#N/A,14.76,14.76,0.4,2.42,#N/A,#N/A,18.75,12.2,#N/A,#N/A,#N/A,23.31,#N/A,7199.99856,#N/A,#N/A
2001-12-03,6.01,#N/A,#N/A,7.1775,6.25,#N/A,#N/A,15,15,#N/A,2.36,#N/A,#N/A,18.5,12,#N/A,#N/A,#N/A,22.26,#N/A,6719.998656,#N/A,#N/A
2001-12-04,6.25,#N/A,#N/A,7.175,6.38,#N/A,#N/A,14.91,14.91,0.5,2.5,#N/A,#N/A,18.84,12.05,#N/A,#N/A,#N/A,23.87,#N/A,6539.998692,#N/A,#N/A
2001-12-05,6.44,#N/A,#N/A,7.365,6.52,#N/A,#N/A,14.93,14.93,0.36,2.45,#N/A,#N/A,19.4,12.69,#N/A,#N/A,#N/A,24.23,#N/A,6059.998788,#N/A,#N/A
2001-12-06,6.9,#N/A,#N/A,7.3375,6.77,#N/A,#N/A,15.45,15.45,0.4,2.43,#N/A,#N/A,19.34,12.7,#N/A,#N/A,#N/A,24.71,#N/A,5759.998848,#N/A,#N/A
2001-12-07,6.94,#N/A,#N/A,7.6225,6.99,#N/A,#N/A,15.79,15.79,#N/A,2.43,#N/A,#N/A,19.53,13,#N/A,#N/A,#N/A,26.45,#N/A,5759.998848,#N/A,#N/A
2001-12-10,6.74,#N/A,#N/A,7.3825,7,#N/A,#N/A,15.93,15.93,0.45,2.59,#N/A,#N/A,19.25,12.97,#N/A,#N/A,#N/A,25.51,#N/A,5399.99892,#N/A,#N/A
2001-12-11,6.74,#N/A,#N/A,7.3625,7,#N/A,#N/A,16.21,16.21,0.5,2.42,#N/A,#N/A,18.98,13,#N/A,#N/A,#N/A,25.7,#N/A,5099.99898,#N/A,#N/A
2001-12-12,6.79,#N/A,#N/A,7.525,7.05,#N/A,#N/A,16.57,16.57,0.4,2.49,#N/A,#N/A,19.5,13.6,#N/A,#N/A,#N/A,26.5,#N/A,5459.998908,#N/A,#N/A
2001-12-13,6.62,#N/A,#N/A,7.44,7.06,#N/A,#N/A,16.76,16.76,0.5,2.45,#N/A,#N/A,18.97,13.5,#N/A,#N/A,#N/A,25.88,#N/A,5939.998812,#N/A,#N/A
2001-12-14,6.52,#N/A,#N/A,7.375,7.06,#N/A,#N/A,16.46,16.46,0.5,2.49,#N/A,#N/A,19.15,13.44,#N/A,#N/A,#N/A,25.36,#N/A,5639.998872,#N/A,#N/A
2001-12-17,6.59,#N/A,#N/A,7.1475,7.26,#N/A,#N/A,16.05,16.05,0.5,2.4,#N/A,#N/A,18.84,13.39,#N/A,#N/A,#N/A,25.27,#N/A,6239.998752,#N/A,#N/A
2001-12-18,6.39,#N/A,#N/A,7.3725,7.13,#N/A,#N/A,16.1,16.1,0.48,2.5,#N/A,#N/A,19.14,13.94,#N/A,#N/A,#N/A,25.42,#N/A,5459.998908,#N/A,#N/A
2001-12-19,6.22,#N/A,#N/A,7.325,7.1,#N/A,#N/A,16.12,16.12,#N/A,#N/A,#N/A,#N/A,19.08,13.7,#N/A,#N/A,#N/A,25.09,#N/A,5879.998824,#N/A,#N/A
